CASEID,AGE,SEX,GENHEALTH,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
20100000000000,56,2,NA,0,0,0,35,80,0,0,568,0,0,0,735
20100000000000,44,2,5,20,0,0,15,392,20,115,257,0,90,0,330
20100000000000,49,1,3,1,0,0,105,30,0,0,195,0,0,504,480
20100000000000,66,1,3,0,0,0,20,155,0,0,370,0,205,0,660
20100000000000,51,1,3,0,0,0,30,15,0,0,295,0,0,495,495
20100000000000,76,1,5,0,180,0,0,70,0,0,560,0,0,0,630
20100000000000,78,2,4,0,0,0,30,225,0,0,475,0,0,0,510
20100000000000,50,1,3,0,0,0,15,20,0,0,120,0,0,495,560
20100000000000,40,1,5,0,0,0,55,65,0,0,580,0,0,0,740
20100000000000,33,2,3,15,0,0,55,60,5,0,355,0,0,465,405
20100000000000,80,2,3,0,0,0,45,15,0,0,680,0,0,0,690
20100000000000,59,2,2,0,0,0,35,8,5,20,105,0,0,762,390
20100000000000,43,1,1,0,0,0,32,12,0,0,240,0,0,581,435
20100000000000,55,2,1,0,0,0,50,392,75,0,180,0,0,0,540
20100000000000,41,2,1,76,0,0,79,30,155,0,0,0,0,515,390
20100000000000,16,2,2,0,0,460,80,110,0,0,180,0,0,0,610
20100000000000,50,2,5,0,0,0,25,80,0,0,0,0,0,645,495
20100000000000,80,1,4,0,0,0,65,90,0,0,755,0,0,0,480
20100000000000,51,2,4,125,0,0,55,230,75,0,345,0,0,0,450
20100000000000,62,1,3,0,0,0,130,0,0,0,495,0,105,0,585
20100000000000,17,2,1,0,0,0,80,0,0,0,180,0,0,0,780
20100000000000,27,1,NA,0,0,0,20,90,0,0,180,0,0,285,840
20100000000000,73,2,1,0,0,0,40,97,75,0,618,0,90,0,435
20100000000000,73,2,NA,0,0,0,70,102,0,0,623,0,0,0,565
20100000000000,55,1,3,0,0,0,30,5,5,0,110,0,0,485,570
20100000000000,32,1,3,0,0,0,45,0,5,0,140,75,0,676,420
20100000000000,70,2,1,0,0,0,170,40,60,0,304,0,0,253,545
20100000000000,69,1,1,0,0,0,135,95,0,0,360,0,0,0,675
20100000000000,49,2,4,0,0,0,20,105,20,0,125,0,0,546,570
20100000000000,31,2,2,0,0,0,65,0,60,0,30,0,0,720,445
20100000000000,76,2,3,0,0,0,90,95,0,0,660,105,0,0,350
20100000000000,80,2,2,0,0,0,40,330,0,0,428,30,95,0,480
20100000000000,50,2,2,0,0,0,75,15,3,0,255,0,30,462,480
20100000000000,43,2,4,0,0,240,30,130,0,0,465,0,0,0,555
20100000000000,46,1,4,0,0,0,30,120,0,0,110,0,0,555,545
20100000000000,59,1,NA,0,0,0,45,300,5,0,300,0,0,0,780
20100000000000,42,1,3,208,0,0,60,20,0,0,80,0,0,474,450
20100000000000,48,1,1,0,0,0,60,135,30,0,365,0,0,0,810
20100000000000,49,2,2,0,0,0,60,300,75,0,365,0,0,0,570
20100000000000,48,2,4,70,0,0,25,52,0,0,105,0,0,503,535
20100000000000,34,1,1,218,0,0,90,0,70,0,70,0,0,240,645
20100000000000,65,1,3,0,0,0,60,210,0,0,600,45,0,0,495
20100000000000,73,2,4,0,61,0,85,60,30,185,544,0,0,0,360
20100000000000,67,2,3,0,0,0,20,0,120,0,595,0,0,0,570
20100000000000,34,1,NA,50,0,0,0,410,0,0,330,0,0,0,570
20100000000000,85,2,2,0,0,0,0,0,1,0,0,0,0,0,570
20100000000000,27,2,2,295,0,0,125,105,0,0,180,0,0,60,675
20100000000000,34,1,4,75,0,0,60,10,0,0,60,0,0,650,470
20100000000000,64,2,NA,0,0,0,20,120,0,180,240,0,0,0,700
20100000000000,38,2,1,203,0,0,135,115,50,0,85,0,0,120,600
20100000000000,19,1,2,0,8,0,35,0,58,0,260,0,0,275,624
20100000000000,45,1,3,0,0,0,15,0,0,0,705,0,0,0,720
20100000000000,28,2,2,45,0,0,50,10,0,0,60,0,0,360,660
20100000000000,67,1,3,0,0,0,30,180,0,0,690,0,0,0,540
20100000000000,75,2,4,0,0,0,100,76,90,0,620,0,0,0,480
20100000000000,28,2,4,205,0,0,40,375,20,0,30,0,0,0,645
20100000000000,64,1,2,0,0,0,135,165,0,0,315,90,0,0,600
20100000000000,46,1,3,0,0,0,45,180,0,0,640,0,0,5,540
20100000000000,52,1,2,0,0,0,90,160,90,0,380,0,0,30,585
20100000000000,66,1,4,0,1,0,37,0,30,0,647,0,0,0,630
20100000000000,40,1,4,5,0,0,115,40,0,92,30,60,0,475,458
20100000000000,32,2,5,0,0,0,60,62,0,0,598,0,0,0,570
20100000000000,62,2,3,0,10,0,80,240,43,0,290,0,0,0,625
20100000000000,73,2,2,0,0,0,60,330,0,0,210,30,0,180,600
20100000000000,85,1,1,0,0,0,80,630,0,0,285,0,0,0,405
20100000000000,55,1,1,0,0,0,135,45,60,0,325,0,0,0,560
20100000000000,28,1,2,0,0,0,40,110,0,0,60,0,0,510,480
20100000000000,62,2,3,0,0,0,20,175,0,0,705,0,0,0,540
20100000000000,17,1,1,0,0,490,61,0,10,0,240,0,0,0,610
20100000000000,17,1,2,0,0,0,30,0,0,0,650,60,0,0,660
20100000000000,55,2,1,0,0,0,0,10,0,0,150,0,0,768,445
20100000000000,31,1,3,2,0,0,60,130,15,0,318,0,0,0,630
20100000000000,39,1,2,335,0,0,60,60,30,0,405,0,0,0,480
20100000000000,21,2,3,0,15,0,55,7,10,0,282,0,0,544,355
20100000000000,73,2,1,0,25,0,65,105,20,0,240,0,255,0,600
20100000000000,55,1,3,2,0,0,85,5,0,0,260,58,0,463,435
20100000000000,71,1,4,0,0,0,30,85,10,0,495,0,0,0,600
20100000000000,38,2,2,250,0,155,25,120,15,20,187,0,0,0,420
20100000000000,40,2,3,220,5,0,135,120,50,0,105,35,65,0,450
20100000000000,68,2,2,0,0,0,60,240,0,0,495,0,0,0,480
20100000000000,32,2,3,20,0,0,35,10,0,0,290,0,0,480,520
20100000000000,25,1,3,0,0,0,45,75,10,0,205,0,0,285,652
20100000000000,44,2,4,157,0,0,95,90,0,0,355,0,0,2,626
20100000000000,30,1,3,0,0,0,60,80,10,0,355,0,0,450,375
20100000000000,57,2,2,0,0,0,60,375,40,0,180,135,0,0,450
20100000000000,16,1,NA,0,0,0,55,1,0,60,484,60,0,0,360
20100000000000,64,1,NA,0,0,0,0,0,0,0,817,0,0,0,450
20100000000000,44,1,2,90,0,0,90,150,60,0,284,60,0,0,480
20100000000000,67,2,3,0,0,0,105,435,0,0,360,0,0,0,540
20100000000000,62,2,3,0,0,0,50,110,0,0,220,0,0,315,600
20100000000000,58,1,5,0,0,0,2,10,0,0,480,0,0,0,578
20100000000000,52,1,2,0,0,0,90,135,0,0,90,0,0,619,420
20100000000000,39,1,2,155,0,0,120,60,0,240,30,0,120,0,590
20100000000000,61,1,1,0,0,0,180,10,0,120,165,0,0,375,390
20100000000000,33,1,4,0,0,0,140,80,0,0,140,0,0,485,420
20100000000000,69,2,1,0,0,0,30,40,0,200,385,0,10,0,640
20100000000000,49,2,2,61,0,0,15,0,0,0,205,0,0,580,479
20100000000000,67,2,4,0,0,0,0,225,0,135,270,0,0,0,720
20100000000000,40,1,5,0,0,0,75,2,0,0,0,0,0,0,120
20100000000000,50,1,3,0,20,0,40,97,5,0,235,0,0,528,259
20100000000000,77,2,5,0,0,0,30,0,0,0,415,0,0,0,460
20100000000000,49,2,1,0,0,0,40,152,110,75,181,120,0,0,540
20100000000000,64,1,4,0,15,0,120,180,0,0,790,0,0,0,240
20100000000000,66,2,2,0,0,0,20,300,0,30,355,0,0,0,650
20100000000000,17,1,NA,0,0,539,40,15,0,0,131,130,0,0,480
20100000000000,42,1,1,90,0,0,45,300,30,0,240,0,0,90,540
20100000000000,59,2,3,0,2,0,22,0,0,0,278,0,0,451,581
20100000000000,58,2,3,0,150,0,105,50,15,0,195,0,0,50,765
20100000000000,39,1,2,0,0,0,150,0,0,0,120,0,0,420,570
20100000000000,16,2,3,0,0,509,28,5,55,0,296,0,0,0,420
20100000000000,45,1,2,60,0,0,60,90,0,0,240,0,0,485,450
20100000000000,42,2,NA,0,0,0,0,0,0,0,0,0,0,285,765
20100000000000,29,1,2,194,0,0,10,187,0,0,82,0,0,0,777
20100000000000,57,1,4,0,0,0,195,45,0,0,615,0,0,0,510
20100000000000,36,2,3,0,0,0,30,120,0,0,250,0,0,580,330
20100000000000,33,2,2,155,0,0,60,300,90,0,0,0,0,0,745
20100000000000,85,2,3,0,0,0,45,205,0,0,560,0,0,0,600
20100000000000,85,1,3,0,0,0,48,3,0,270,420,0,0,0,639
20100000000000,64,2,3,0,0,0,45,170,0,0,530,0,0,0,630
20100000000000,33,1,NA,687,0,0,120,0,0,0,123,0,0,0,510
20100000000000,54,2,2,90,25,0,20,150,70,0,445,0,0,0,540
20100000000000,30,1,2,0,0,270,125,55,35,0,305,60,0,15,425
20100000000000,40,1,3,75,0,0,60,125,12,0,333,145,0,0,535
20100000000000,30,2,3,191,0,0,45,45,0,0,65,0,0,324,600
20100000000000,36,2,2,0,0,0,0,0,0,0,0,0,0,240,960
20100000000000,25,2,1,118,0,440,10,85,20,0,157,0,0,0,360
20100000000000,85,2,2,0,0,0,60,88,0,260,442,0,0,0,480
20100000000000,16,2,3,0,0,565,45,20,0,15,78,0,0,0,487
20100000000000,59,2,5,0,0,0,30,0,0,0,670,0,0,0,720
20100000000000,60,2,2,0,0,0,30,190,85,0,30,0,0,542,427
20100000000000,30,1,3,0,0,0,70,120,30,0,450,0,120,0,445
20100000000000,35,2,1,290,0,0,110,165,0,60,110,0,5,0,540
20100000000000,16,1,3,0,0,30,30,0,0,0,505,0,0,0,865
20100000000000,22,2,4,0,0,390,10,0,0,0,260,0,0,55,660
20100000000000,67,1,3,0,0,0,25,98,40,0,675,0,0,0,470
20100000000000,29,1,3,40,0,0,50,0,10,0,585,0,0,0,720
20100000000000,68,1,2,0,0,0,70,120,0,0,290,0,0,363,420
20100000000000,30,1,3,0,0,0,50,0,0,0,240,346,0,0,690
20100000000000,44,2,2,0,0,0,60,0,0,0,810,0,0,0,565
20100000000000,30,2,3,160,0,0,40,110,0,0,494,0,0,0,605
20100000000000,32,2,3,156,4,0,10,408,0,0,200,0,0,0,566
20100000000000,48,1,NA,0,0,0,60,0,0,0,340,0,0,690,270
20100000000000,30,2,3,255,0,0,50,385,0,0,270,0,0,0,450
20100000000000,21,1,NA,0,12,0,60,0,0,0,650,0,0,0,660
20100000000000,28,2,2,0,0,0,130,0,25,0,150,0,0,575,360
20100000000000,50,1,2,30,0,0,60,0,120,0,360,0,0,0,810
20100000000000,62,2,2,0,170,0,45,15,0,0,105,0,0,470,490
20100000000000,31,1,2,0,0,0,75,105,0,0,0,0,0,0,330
20100000000000,36,2,3,0,0,0,60,375,30,0,329,0,0,0,570
20100000000000,52,1,3,2,0,0,88,46,12,0,573,0,0,0,543
20100000000000,33,1,NA,0,0,0,125,40,30,0,240,0,0,0,755
20100000000000,47,2,2,0,0,150,90,0,0,0,172,0,0,479,450
20100000000000,42,1,4,0,2,0,60,0,240,0,300,0,0,0,555
20100000000000,46,1,1,0,1,0,10,0,0,0,0,0,0,940,329
20100000000000,54,1,3,0,0,0,42,5,3,0,311,0,0,460,538
20100000000000,37,2,3,0,0,0,105,180,85,0,385,0,0,0,600
20100000000000,55,2,2,0,0,0,40,0,5,0,30,0,55,630,450
20100000000000,52,2,2,5,0,0,30,2,0,0,360,0,0,120,580
20100000000000,40,2,4,0,0,0,10,90,0,0,30,0,0,505,510
20100000000000,43,1,NA,0,0,0,30,0,0,0,180,0,0,260,669
20100000000000,32,2,2,15,0,0,120,390,0,0,180,60,0,0,570
20100000000000,39,1,2,300,0,0,60,300,0,0,240,0,0,0,540
20100000000000,30,1,4,0,0,0,20,0,0,0,0,0,50,810,540
20100000000000,41,2,1,190,0,0,90,0,0,0,0,0,0,515,515
20100000000000,77,2,1,0,0,0,50,220,120,15,140,0,135,0,595
20100000000000,28,2,3,0,10,0,90,100,0,0,570,0,0,0,625
20100000000000,24,1,NA,0,0,0,10,0,0,0,875,0,0,0,540
20100000000000,38,1,3,0,0,0,165,75,0,0,145,0,0,575,340
20100000000000,35,2,1,0,0,45,60,110,0,0,135,0,0,580,390
20100000000000,56,2,4,0,60,0,90,90,0,60,240,0,0,0,795
20100000000000,68,2,2,0,0,0,30,90,0,0,115,0,0,0,865
20100000000000,64,1,3,0,0,0,150,90,0,0,600,0,0,0,540
20100000000000,51,1,3,0,0,0,65,225,0,0,670,0,0,0,420
20100000000000,59,1,2,0,0,0,0,90,0,0,60,0,0,475,420
20100000000000,56,2,3,0,0,0,105,55,0,0,145,0,0,460,510
20100000000000,46,2,4,0,0,0,60,270,0,0,329,0,0,0,780
20100000000000,27,2,1,0,0,0,60,82,0,0,189,60,0,430,519
20100000000000,36,1,1,153,0,0,110,25,8,0,90,0,0,469,515
20100000000000,30,1,3,30,0,0,32,5,20,0,75,0,0,540,510
20100000000000,46,2,3,0,0,0,60,245,60,0,415,0,0,0,600
20100000000000,64,2,1,0,0,0,60,0,0,0,0,0,0,730,510
20100000000000,59,2,2,0,0,0,120,250,195,0,120,0,0,0,660
20100000000000,29,2,2,22,0,150,80,30,0,0,0,0,0,450,490
20100000000000,63,1,3,0,0,0,15,165,0,0,1140,0,0,0,120
20100000000000,85,2,NA,0,0,0,90,210,0,0,630,0,0,0,510
20100000000000,67,1,2,0,0,0,47,195,0,0,553,0,0,0,630
20100000000000,63,2,4,0,0,0,135,45,0,0,485,0,355,0,420
20100000000000,49,1,3,0,0,0,10,0,0,0,485,0,0,345,420
20100000000000,48,1,3,0,0,0,132,40,10,0,229,60,0,504,373
20100000000000,50,2,3,0,0,0,35,85,0,0,115,0,165,475,390
20100000000000,68,2,4,0,0,0,60,305,0,0,370,0,0,0,540
20100000000000,27,1,2,15,0,0,65,190,0,0,330,90,0,0,630
20100000000000,32,2,1,259,0,0,50,143,0,0,272,35,0,0,510
20100000000000,49,1,3,65,0,0,45,30,0,0,120,0,0,540,435
20100000000000,57,2,1,0,0,0,90,80,90,0,205,0,0,390,500
20100000000000,26,1,4,55,0,0,60,255,0,0,211,0,0,0,716
20100000000000,61,1,2,0,0,0,45,75,0,0,626,0,0,0,525
20100000000000,32,2,1,390,0,0,120,360,0,0,60,0,0,0,510
20100000000000,15,1,2,10,0,0,90,0,0,0,485,120,0,0,600
20100000000000,55,2,NA,0,0,0,10,105,0,0,220,0,0,510,450
20100000000000,52,1,2,0,0,0,69,0,0,0,210,0,0,484,553
20100000000000,70,1,4,0,0,0,13,0,0,0,667,0,0,0,660
20100000000000,80,2,2,0,0,0,75,90,0,85,425,0,0,0,605
20100000000000,41,1,2,80,0,0,60,57,0,0,140,0,93,150,815
20100000000000,75,2,2,0,0,0,30,70,30,10,685,0,0,0,480
20100000000000,16,1,1,0,240,0,5,0,0,0,60,0,0,458,477
20100000000000,48,2,1,20,0,0,15,90,15,0,90,60,0,520,455
20100000000000,80,2,1,0,0,0,70,20,30,0,745,0,0,0,490
20100000000000,31,2,1,155,0,0,95,160,0,0,320,0,0,0,480
20100000000000,34,2,4,0,0,0,195,0,15,0,195,295,0,0,660
20100000000000,54,2,2,0,0,0,55,69,0,0,20,0,115,699,295
20100000000000,38,1,2,45,0,0,150,0,0,0,105,0,0,625,475
20100000000000,20,1,NA,0,0,0,90,0,0,0,800,0,0,0,420
20100000000000,64,2,4,0,0,0,120,30,0,0,585,0,0,0,600
20100000000000,53,2,2,10,0,0,60,20,0,0,90,60,0,660,440
20100000000000,28,2,3,40,0,0,40,125,0,0,140,0,0,455,480
20100000000000,36,2,2,360,0,0,0,30,40,0,300,0,0,0,450
20100000000000,79,1,3,0,0,0,70,45,5,0,730,0,0,0,570
20100000000000,60,1,2,0,0,0,40,270,0,0,60,150,0,0,580
20100000000000,50,2,3,0,0,0,60,35,0,0,0,65,0,415,540
20100000000000,48,1,1,115,0,0,75,80,0,75,180,165,0,0,590
20100000000000,35,1,3,0,10,0,70,301,40,0,492,0,0,0,360
20100000000000,45,1,3,0,0,0,45,0,0,150,165,0,0,300,600
20100000000000,53,1,3,0,0,0,120,285,175,0,120,0,0,0,643
20100000000000,56,2,1,0,60,0,130,0,0,0,140,0,0,480,570
20100000000000,40,2,2,0,0,0,20,0,0,0,216,0,0,538,630
20100000000000,33,2,2,90,0,0,30,70,0,0,235,0,0,390,450
20100000000000,65,2,3,0,0,0,55,10,0,0,345,0,0,0,710
20100000000000,79,1,2,0,0,0,60,120,0,100,520,0,0,0,600
20100000000000,42,1,1,0,0,0,40,5,0,0,560,0,0,0,675
20100000000000,17,1,1,0,0,270,20,0,0,0,180,0,0,0,750
20100000000000,30,1,NA,90,0,0,20,0,0,0,55,0,170,435,570
20100000000000,59,2,4,0,0,0,35,437,0,90,300,0,0,0,456
20100000000000,26,1,3,347,0,0,40,5,180,0,255,0,0,0,585
20100000000000,51,1,2,0,0,0,120,30,0,0,155,0,0,455,540
20100000000000,53,2,1,45,0,0,45,30,0,0,150,0,0,555,510
20100000000000,74,2,1,0,0,0,120,30,30,15,260,0,0,0,540
20100000000000,42,2,3,5,0,0,55,205,90,100,90,160,0,0,540
20100000000000,37,2,1,70,0,0,175,150,60,30,180,25,0,0,421
20100000000000,67,2,3,0,0,0,45,220,0,0,467,0,0,0,540
20100000000000,55,2,1,0,0,0,55,150,0,0,315,60,0,0,815
20100000000000,75,1,4,9,0,0,25,5,40,0,506,10,0,0,613
20100000000000,80,2,5,0,0,0,30,90,10,0,400,0,0,0,730
20100000000000,78,1,4,0,0,0,45,90,0,0,585,90,0,0,630
20100000000000,47,1,1,0,0,0,15,45,0,0,270,60,60,465,450
20100000000000,69,2,1,130,0,0,90,60,10,0,160,0,0,240,465
20100000000000,39,1,2,0,0,0,95,60,20,100,500,0,0,0,480
20100000000000,49,2,2,0,0,0,25,470,60,0,255,0,0,0,540
20100000000000,49,2,2,0,0,0,300,240,0,0,230,0,0,0,515
20100000000000,33,2,1,120,0,0,0,240,160,0,310,0,0,0,430
20100000000000,67,2,3,0,0,0,75,405,0,0,240,0,0,0,585
20100000000000,30,1,1,0,0,0,30,15,0,0,615,0,0,0,750
20100000000000,23,1,1,0,0,0,60,0,0,0,450,90,0,0,490
20100000000000,22,1,1,15,0,0,180,60,105,0,365,60,0,0,510
20100000000000,31,1,2,0,0,0,105,0,0,0,430,0,0,0,595
20100000000000,28,2,2,30,0,0,60,0,0,0,180,0,0,570,450
20100000000000,45,2,4,0,0,0,90,150,0,120,0,0,0,725,280
20100000000000,42,1,2,0,0,0,0,125,0,0,75,540,0,0,400
20100000000000,31,2,1,0,0,0,0,165,90,0,450,0,0,0,640
20100000000000,58,2,1,102,0,0,15,82,50,0,0,0,30,789,165
20100000000000,16,1,3,0,2,0,0,0,0,104,812,0,0,0,480
20100000000000,18,1,4,0,0,0,90,0,0,0,730,60,0,0,520
20100000000000,55,1,3,0,0,0,180,0,0,0,65,0,0,620,555
20100000000000,63,2,2,0,0,0,85,38,0,0,527,0,0,0,210
20100000000000,78,1,4,0,0,0,50,45,0,0,675,0,0,0,630
20100000000000,56,2,4,0,68,0,25,0,0,50,625,0,0,0,500
20100000000000,30,2,2,387,0,0,110,165,0,0,180,0,0,0,568
20100000000000,43,2,3,13,0,0,40,115,0,0,150,0,0,414,525
20100000000000,52,1,3,0,0,0,2,0,0,0,838,0,0,0,600
20100000000000,77,2,1,0,0,0,120,280,0,0,430,25,0,0,525
20100000000000,60,1,NA,0,0,0,30,90,0,0,85,75,0,570,500
20100000000000,72,1,2,0,0,0,105,260,0,0,410,30,0,0,600
20100000000000,62,1,2,0,0,0,35,45,0,0,201,0,0,480,330
20100000000000,55,2,2,0,0,0,20,225,0,0,210,0,0,0,725
20100000000000,25,1,1,0,0,0,55,52,20,0,223,0,0,555,360
20100000000000,55,2,5,0,0,0,90,165,0,0,35,0,0,495,60
20100000000000,65,2,1,0,0,0,50,185,0,0,420,0,36,0,465
20100000000000,60,1,3,0,0,0,48,25,15,0,45,0,0,678,405
20100000000000,70,1,3,0,0,0,20,343,40,0,325,0,0,0,600
20100000000000,23,1,1,0,0,0,120,45,0,0,80,0,0,600,480
20100000000000,53,1,1,345,0,0,30,25,0,0,450,0,0,0,390
20100000000000,54,1,3,65,0,0,45,0,20,0,226,0,0,490,480
20100000000000,75,2,5,0,0,0,15,0,0,0,795,0,0,0,630
20100000000000,55,1,2,0,0,0,0,30,0,0,240,0,0,240,930
20100000000000,45,2,3,0,0,0,30,75,0,0,285,0,0,480,480
20100000000000,80,2,3,0,0,0,90,240,0,0,581,0,0,0,480
20100000000000,30,2,3,60,0,0,30,170,0,149,235,0,0,0,581
20100000000000,45,2,3,266,15,0,26,95,15,0,101,0,303,0,535
20100000000000,26,2,3,210,0,0,75,300,0,0,180,0,0,0,585
20100000000000,43,2,2,105,0,0,20,10,60,0,270,345,0,0,375
20100000000000,49,2,2,0,0,0,85,5,0,0,0,0,270,445,525
20100000000000,32,2,3,65,0,0,75,30,0,0,180,0,0,594,390
20100000000000,67,1,5,0,0,0,60,180,0,0,624,0,0,147,420
20100000000000,46,2,2,0,0,0,60,360,0,0,525,30,0,0,450
20100000000000,44,1,2,0,0,0,105,0,0,0,180,0,0,510,480
20100000000000,55,2,3,0,0,0,3,5,230,0,590,0,0,0,540
20100000000000,51,2,3,0,0,0,120,240,0,0,450,120,0,0,480
20100000000000,69,2,3,0,0,0,30,0,0,220,480,0,0,0,600
20100000000000,85,2,3,0,0,0,60,130,0,85,515,0,0,0,540
20100000000000,44,1,2,40,0,0,40,391,30,0,305,0,0,0,464
20100000000000,66,1,4,0,0,0,90,60,120,0,520,60,0,0,510
20100000000000,85,2,4,0,0,0,80,165,0,0,745,0,0,0,390
20100000000000,21,2,1,0,0,0,75,150,0,0,295,0,0,0,810
20100000000000,20,2,3,0,0,0,150,0,140,0,134,0,0,330,530
20100000000000,46,1,NA,0,0,0,72,0,15,0,260,0,0,498,510
20100000000000,80,2,1,0,0,0,90,65,0,0,420,60,150,0,605
20100000000000,55,1,2,0,0,0,30,120,15,0,185,0,0,652,395
20100000000000,20,2,4,0,0,0,105,0,0,0,105,0,0,375,630
20100000000000,38,2,2,0,0,0,80,0,0,0,0,0,0,730,490
20100000000000,17,2,3,0,0,460,20,0,0,0,335,0,0,0,465
20100000000000,24,2,3,0,0,0,45,30,0,0,615,0,0,0,630
20100000000000,60,2,2,0,0,0,90,30,0,20,325,0,0,0,633
20100000000000,33,1,1,50,0,0,135,385,90,0,150,0,0,5,535
20100000000000,61,1,3,0,0,0,95,0,0,0,275,90,0,390,480
20100000000000,37,2,NA,148,0,0,60,5,0,0,190,0,0,210,702
20100000000000,57,2,2,0,3,0,105,20,5,145,425,0,0,0,510
20100000000000,56,1,4,0,0,0,30,0,0,0,430,0,0,350,540
20100000000000,17,2,2,0,3,0,75,60,10,0,592,0,0,0,540
20100000000000,56,2,2,0,0,0,20,220,0,0,75,0,0,480,435
20100000000000,32,1,2,0,0,0,60,75,0,0,450,120,0,0,690
20100000000000,59,2,3,0,0,0,40,188,0,0,582,0,0,0,630
20100000000000,51,2,3,0,0,0,0,10,0,0,25,0,0,585,755
20100000000000,46,1,2,0,0,0,35,15,0,0,315,0,0,515,470
20100000000000,31,2,2,615,0,0,30,240,0,0,105,0,0,0,420
20100000000000,39,2,3,0,0,0,60,0,0,0,165,0,0,535,450
20100000000000,78,2,2,0,0,0,150,330,0,0,210,0,0,0,480
20100000000000,26,2,1,0,0,0,30,0,0,70,735,0,0,0,540
20100000000000,39,2,3,105,0,0,60,150,0,0,375,0,0,60,525
20100000000000,37,2,3,285,0,0,70,265,0,0,105,90,0,0,484
20100000000000,50,1,2,158,0,0,110,2,0,0,150,0,55,370,450
20100000000000,24,2,3,15,0,0,45,0,0,0,45,0,0,760,420
20100000000000,76,2,4,0,0,0,90,25,0,85,365,0,0,0,795
20100000000000,60,2,2,0,219,0,55,10,0,0,352,0,0,0,510
20100000000000,34,1,2,140,0,0,80,0,20,0,260,0,0,400,420
20100000000000,69,2,1,0,0,0,90,255,0,0,120,195,0,0,480
20100000000000,33,1,5,0,0,0,21,0,0,0,0,0,0,0,510
20100000000000,74,2,2,0,0,0,35,60,0,0,775,0,90,0,360
20100000000000,73,2,3,0,0,0,30,30,0,0,716,0,0,0,660
20100000000000,78,2,NA,0,0,0,70,191,0,0,426,0,0,0,645
20100000000000,44,2,2,0,0,0,90,630,0,0,165,0,0,0,465
20100000000000,48,1,2,70,0,0,50,90,0,0,150,0,0,490,505
20100000000000,65,1,2,0,0,0,45,90,0,0,570,0,0,0,495
20100000000000,43,1,NA,180,0,0,120,345,0,0,195,0,0,0,480
20100000000000,68,2,2,0,0,0,45,120,60,0,555,0,0,0,450
20100000000000,69,1,1,0,0,0,0,570,0,0,330,0,0,0,540
20100000000000,52,1,2,0,0,0,0,0,0,0,690,0,0,0,650
20100000000000,16,2,2,0,0,120,20,5,60,0,365,0,0,0,780
20100000000000,64,2,5,0,0,0,60,0,0,425,195,0,0,0,570
20100000000000,75,1,1,0,0,0,75,129,0,0,241,60,150,0,540
20100000000000,33,1,2,0,0,0,105,0,120,0,340,220,0,50,510
20100000000000,30,2,1,90,0,0,190,65,50,0,0,60,0,210,665
20100000000000,33,2,1,0,0,0,105,30,0,0,45,45,0,510,525
20100000000000,66,1,3,0,0,0,45,160,81,0,185,90,203,0,510
20100000000000,44,2,1,205,0,0,150,60,40,0,110,90,0,0,570
20100000000000,63,1,2,0,0,0,30,105,60,0,630,0,0,15,480
20100000000000,57,2,1,0,0,0,100,90,0,0,40,60,0,568,510
20100000000000,63,2,2,0,0,0,165,60,0,0,675,0,0,0,540
20100000000000,76,2,3,0,0,0,90,140,0,0,680,0,0,0,480
20100000000000,15,1,2,0,0,535,50,0,0,0,240,0,0,10,440
20100000000000,35,2,3,390,0,0,105,210,0,0,280,0,0,0,405
20100000000000,34,2,1,0,20,0,90,310,0,0,185,60,0,15,510
20100000000000,78,2,2,0,0,0,65,60,0,30,290,20,0,0,600
20100000000000,70,1,2,0,0,0,95,52,0,0,508,0,0,0,540
20100000000000,37,2,4,20,0,0,65,15,130,0,160,0,0,460,435
20100000000000,70,2,3,0,0,0,15,324,0,0,471,0,0,0,585
20100000000000,75,2,2,0,0,0,80,860,0,0,60,0,0,0,420
20100000000000,24,2,3,79,0,0,30,120,0,0,481,0,0,0,540
20100000000000,57,1,5,0,0,0,30,0,0,0,810,0,0,0,600
20100000000000,22,1,2,0,0,0,45,0,0,0,615,0,0,0,780
20100000000000,27,2,3,0,0,0,30,120,0,0,330,0,0,0,540
20100000000000,62,2,3,17,0,0,0,195,0,0,568,0,0,0,480
20100000000000,52,2,4,0,0,0,0,210,0,0,0,0,0,0,1230
20100000000000,29,2,3,55,0,0,35,48,35,0,362,0,0,0,673
20100000000000,27,2,4,150,10,0,45,130,30,0,123,0,0,165,480
20100000000000,32,1,3,45,0,0,75,90,0,1,644,0,0,0,405
20100000000000,35,2,2,75,0,0,80,45,0,0,465,0,0,155,495
20100000000000,40,2,1,0,0,0,60,375,0,0,240,90,0,60,495
20100000000000,29,2,2,165,0,0,95,480,0,0,120,0,0,0,550
20100000000000,65,1,3,0,0,0,60,35,170,30,300,0,0,0,565
20100000000000,70,2,3,0,0,0,45,30,0,0,569,0,0,0,720
20100000000000,31,1,2,185,0,0,75,60,0,0,0,90,0,475,460
20100000000000,46,1,1,0,0,0,0,30,0,0,0,0,0,1265,90
20100000000000,33,2,3,0,0,0,70,165,0,0,140,0,0,470,445
20100000000000,35,2,2,435,0,0,110,125,30,0,95,45,0,0,460
